Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
IndexByteString/ExMemory 240/ExMemory 1,8.623072260485564e-7,8.213114268056907e-7,9.079991420871022e-7,1.354545733574533e-7,1.0766845267614424e-7,1.7307755419313127e-7
IndexByteString/ExMemory 250/ExMemory 1,9.776079706438847e-7,9.698317638783487e-7,1.0009809706139047e-6,4.208430974253058e-8,2.048151493685606e-8,7.727821635840979e-8
IndexByteString/ExMemory 260/ExMemory 1,8.481395923397531e-7,8.179144593696492e-7,8.79680721292045e-7,1.0648541385211489e-7,8.27719699827174e-8,1.3374627365295406e-7
IndexByteString/ExMemory 270/ExMemory 1,8.32400626631607e-7,8.063067897875543e-7,8.62744203120251e-7,9.564018744029914e-8,7.757318342682112e-8,1.2655848696735178e-7
IndexByteString/ExMemory 280/ExMemory 1,9.647411697257764e-7,9.237911812929345e-7,1.0221026373143075e-6,1.484452321763845e-7,1.1900590188554658e-7,1.9534620304956093e-7
IndexByteString/ExMemory 290/ExMemory 1,9.636485855669102e-7,9.537542998829158e-7,9.830168095156237e-7,4.59479328791432e-8,3.311548122441451e-8,7.144561497371128e-8
IndexByteString/ExMemory 300/ExMemory 1,9.400797148549746e-7,9.047609760343329e-7,9.990904748966558e-7,1.5227131805713374e-7,1.0023646821860614e-7,2.1458305033422475e-7
IndexByteString/ExMemory 310/ExMemory 1,9.055580030339921e-7,8.690847150889014e-7,9.53169892728099e-7,1.4103934270023332e-7,1.1541621487042342e-7,1.7610111523186486e-7
IndexByteString/ExMemory 320/ExMemory 1,9.052419621400526e-7,8.754629867425995e-7,9.476534568088127e-7,1.1290862069320997e-7,8.287745554250996e-8,1.7254081933957076e-7
IndexByteString/ExMemory 330/ExMemory 1,9.797292904607602e-7,9.426749877594511e-7,1.026316124959765e-6,1.270213392807549e-7,9.798488445642526e-8,1.5829330791991047e-7
IndexByteString/ExMemory 340/ExMemory 1,9.083528392488623e-7,8.61010373562754e-7,9.749414342388687e-7,1.7274796497108869e-7,1.1991909243343011e-7,2.6517595324899675e-7
IndexByteString/ExMemory 350/ExMemory 1,9.450589208389229e-7,9.14434418000964e-7,9.861387640325462e-7,1.1517143679754138e-7,8.790082600650241e-8,1.6699419075165113e-7
IndexByteString/ExMemory 360/ExMemory 1,8.819594795437112e-7,8.487176653776412e-7,9.628192435583543e-7,1.7075810767801289e-7,7.777962438036083e-8,3.046519636987353e-7
IndexByteString/ExMemory 370/ExMemory 1,8.763885376705388e-7,8.548285415749431e-7,9.045528387704062e-7,8.203580206775208e-8,7.274708130716439e-8,1.0037041959094474e-7
IndexByteString/ExMemory 380/ExMemory 1,9.710780570108573e-7,9.132756401764726e-7,1.1107732085379335e-6,2.945388395100857e-7,1.215808486488746e-7,4.720530658969566e-7
IndexByteString/ExMemory 390/ExMemory 1,8.858270797820211e-7,8.38852045518632e-7,9.238881982805722e-7,1.3821055314034842e-7,1.1409346774659461e-7,1.620003424914575e-7
IndexByteString/ExMemory 400/ExMemory 1,8.786745383954522e-7,8.481035642140702e-7,9.181210566929494e-7,1.1298409832105591e-7,8.926236752182681e-8,1.6308128814486684e-7
IndexByteString/ExMemory 410/ExMemory 1,9.124489226189332e-7,8.867262042396806e-7,9.415920268216043e-7,8.728551306352204e-8,6.073133490647732e-8,1.5690624575317675e-7
IndexByteString/ExMemory 420/ExMemory 1,8.471616720081674e-7,8.166247449889786e-7,8.783637506822879e-7,1.0283729451504135e-7,9.140583468665422e-8,1.287399320404024e-7
IndexByteString/ExMemory 430/ExMemory 1,8.862326752282406e-7,8.568845371080392e-7,9.283084043637839e-7,1.2363837053302516e-7,9.83133018685289e-8,1.7383387003708752e-7
IndexByteString/ExMemory 440/ExMemory 1,9.532666157019537e-7,9.292678549793957e-7,9.859482508434958e-7,8.761407535750402e-8,6.994409141816818e-8,1.2469588705007548e-7
IndexByteString/ExMemory 450/ExMemory 1,1.0282899308130179e-6,9.756725365549658e-7,1.1048275885707044e-6,1.8923301756818435e-7,1.3496758598647392e-7,2.6651315661758716e-7
IndexByteString/ExMemory 460/ExMemory 1,9.346244864542842e-7,9.156540816236223e-7,9.571792493448662e-7,6.908902368642303e-8,5.507998905388327e-8,8.595778713604556e-8
IndexByteString/ExMemory 470/ExMemory 1,9.01979309636237e-7,8.588762975700702e-7,9.800129598193257e-7,1.8592757172437943e-7,1.0323008851102128e-7,3.326267061195034e-7
IndexByteString/ExMemory 480/ExMemory 1,1.0122617649208737e-6,9.891044589874812e-7,1.0656672270995167e-6,1.1221547133904612e-7,8.372368899183906e-8,1.6048483608072225e-7
IndexByteString/ExMemory 490/ExMemory 1,9.074424202587714e-7,8.782937070137947e-7,9.359759851390481e-7,8.971382200346621e-8,7.472001736923186e-8,1.0954328868479885e-7
IndexByteString/ExMemory 500/ExMemory 1,8.121392910919311e-7,7.998731863881095e-7,8.278017125146813e-7,4.694802891218191e-8,3.508010013008512e-8,6.551895198672702e-8
IndexByteString/ExMemory 510/ExMemory 1,9.631518346766935e-7,9.394683779261683e-7,9.921178477303322e-7,9.715377326939585e-8,7.818941114317371e-8,1.3298213199596804e-7
IndexByteString/ExMemory 520/ExMemory 1,8.531170872330963e-7,8.295242354678388e-7,8.918006885959903e-7,9.458293205872866e-8,8.044997269292822e-8,1.228152355426559e-7
IndexByteString/ExMemory 530/ExMemory 1,9.349913853352981e-7,9.110906576021734e-7,9.625002721188718e-7,8.285879754439854e-8,6.3977951412577e-8,1.010288903535814e-7
IndexByteString/ExMemory 540/ExMemory 1,8.454925281842661e-7,8.253476099909193e-7,8.754278987177281e-7,8.79034403927799e-8,7.157994651415104e-8,1.1240677174096362e-7
IndexByteString/ExMemory 550/ExMemory 1,8.189957873521081e-7,7.957787198489071e-7,8.522840231235453e-7,9.217859847141787e-8,6.851323165132729e-8,1.2481227238275063e-7
IndexByteString/ExMemory 560/ExMemory 1,9.784926596963468e-7,9.269913747759851e-7,1.0266299386453104e-6,1.503911632545133e-7,1.2581207857103119e-7,1.8680066756450356e-7
IndexByteString/ExMemory 570/ExMemory 1,7.938670888276031e-7,7.799137382139692e-7,8.167673244892455e-7,6.390721446255e-8,4.3090547842476654e-8,1.0321458914297835e-7
IndexByteString/ExMemory 580/ExMemory 1,1.0264227746814501e-6,1.0038984065648513e-6,1.065308607975102e-6,9.747989167282064e-8,6.828258387904353e-8,1.296397750768261e-7
IndexByteString/ExMemory 590/ExMemory 1,8.57705067093624e-7,8.299426725465503e-7,9.002064989549675e-7,1.1303251780746604e-7,9.48268803337284e-8,1.4094300815838325e-7
IndexByteString/ExMemory 600/ExMemory 1,9.803569269352313e-7,9.705212991692579e-7,1.0010178025899214e-6,4.7171122069136456e-8,2.3389696591322143e-8,7.575888471424694e-8
IndexByteString/ExMemory 610/ExMemory 1,8.480723884463656e-7,8.192204228640292e-7,8.885826970437554e-7,1.0528505174515633e-7,7.916587571693634e-8,1.5851936417530172e-7
IndexByteString/ExMemory 620/ExMemory 1,9.508494310541458e-7,9.269765707090141e-7,9.8334426504524e-7,8.338767465279561e-8,6.278299258722886e-8,1.096934225446083e-7
IndexByteString/ExMemory 630/ExMemory 1,9.815509665988282e-7,9.475661551635487e-7,1.0220307836636174e-6,1.2802213378810684e-7,8.876802371175876e-8,1.694203062784282e-7
IndexByteString/ExMemory 640/ExMemory 1,9.751654738562485e-7,9.482602933773733e-7,1.032479428154202e-6,1.260689649297069e-7,9.152887718617624e-8,1.7575598545575487e-7
IndexByteString/ExMemory 650/ExMemory 1,9.758085405816038e-7,9.451544191359032e-7,1.0169882935731683e-6,1.1221542287721966e-7,8.87611131094886e-8,1.6010008475585657e-7
IndexByteString/ExMemory 660/ExMemory 1,1.0092868350447663e-6,9.896713417270604e-7,1.0537339871977683e-6,9.001990848420033e-8,6.553242556572018e-8,1.393736778451367e-7
IndexByteString/ExMemory 670/ExMemory 1,8.295450973146887e-7,8.106779013670176e-7,8.763307995594195e-7,1.0669390587125098e-7,6.864442625519418e-8,1.8514316334589018e-7
IndexByteString/ExMemory 680/ExMemory 1,8.583442795976352e-7,8.336787492275538e-7,8.877287474796402e-7,9.386759710704053e-8,8.167766367266344e-8,1.2693183891582217e-7
IndexByteString/ExMemory 690/ExMemory 1,8.778586186327229e-7,8.535738592935001e-7,9.238823960992914e-7,1.1466154109601468e-7,7.904631428575335e-8,1.9586369529774605e-7
IndexByteString/ExMemory 700/ExMemory 1,9.499653351912065e-7,9.091049552560989e-7,9.916558042537174e-7,1.285193324694737e-7,1.0480800816629905e-7,1.7020278368861331e-7
IndexByteString/ExMemory 710/ExMemory 1,1.0159778828093924e-6,9.573728997791623e-7,1.0921888807964875e-6,2.0009906865129169e-7,1.731901627949308e-7,2.432703929930939e-7
IndexByteString/ExMemory 720/ExMemory 1,8.801185107552995e-7,8.504278285351064e-7,9.085684191366953e-7,9.475210834076005e-8,8.790072315353169e-8,1.108924015830131e-7
IndexByteString/ExMemory 730/ExMemory 1,9.914792223791059e-7,9.392701029164788e-7,1.1007808348224195e-6,2.1125944956626338e-7,1.516476287895415e-7,3.6015766204371596e-7
IndexByteString/ExMemory 740/ExMemory 1,9.062953896266566e-7,8.625901064274457e-7,9.361535937399286e-7,1.2508314623761157e-7,1.0254909208308709e-7,1.846940490242831e-7
IndexByteString/ExMemory 750/ExMemory 1,8.93589126905561e-7,8.661391616548119e-7,9.144830913683923e-7,8.501285190006601e-8,7.549369881556603e-8,9.556291007960716e-8
IndexByteString/ExMemory 760/ExMemory 1,9.774500004866897e-7,9.374622356779876e-7,1.0252107372958623e-6,1.4561439604155877e-7,1.1268338939888086e-7,1.8820619251867612e-7
IndexByteString/ExMemory 770/ExMemory 1,1.0241373122991099e-6,9.83819770493163e-7,1.086501496295183e-6,1.5521163258965096e-7,1.1476164323406004e-7,2.087894733808813e-7
IndexByteString/ExMemory 780/ExMemory 1,1.0049944654290525e-6,9.684355016137224e-7,1.0517716800468617e-6,1.3680537313811676e-7,1.0287350306119975e-7,1.8889151886535792e-7
IndexByteString/ExMemory 790/ExMemory 1,1.030270336380872e-6,1.0020668673396216e-6,1.0710066757744504e-6,1.0107343895261809e-7,8.491601199036305e-8,1.1954305839694433e-7
IndexByteString/ExMemory 800/ExMemory 1,8.856783531115243e-7,8.453356164011094e-7,9.294638377050147e-7,1.3066233453183915e-7,1.0365919055814653e-7,1.7152189645586944e-7
IndexByteString/ExMemory 810/ExMemory 1,8.7335520617724e-7,8.46155149753632e-7,9.153592615031982e-7,1.1526095353519498e-7,9.255535930904143e-8,1.5743778204244303e-7
IndexByteString/ExMemory 820/ExMemory 1,8.384451343419982e-7,8.070937126597276e-7,9.348322882159262e-7,1.5689460710177276e-7,6.79151261676521e-8,3.210381592849912e-7
IndexByteString/ExMemory 830/ExMemory 1,8.724430717503589e-7,8.434101312037026e-7,9.22031875526236e-7,1.2494941145234066e-7,1.1157237906278247e-7,1.421934278983348e-7
IndexByteString/ExMemory 840/ExMemory 1,9.696584121062579e-7,9.252854905517502e-7,1.0269815317564257e-6,1.6133277262031513e-7,1.2147674449338906e-7,2.3492917885172115e-7
IndexByteString/ExMemory 850/ExMemory 1,9.248595096952186e-7,8.93474688122145e-7,9.71526963283316e-7,1.3784656391636204e-7,9.991105729504714e-8,1.8833091291670288e-7
IndexByteString/ExMemory 860/ExMemory 1,9.101851297659221e-7,8.703053611296973e-7,1.0593816318157234e-6,2.416985745864352e-7,1.1596761869663615e-7,4.631793857611722e-7
IndexByteString/ExMemory 870/ExMemory 1,8.442606534496378e-7,8.136785449533179e-7,9.069318499751123e-7,1.3160739848902207e-7,8.937350031996257e-8,2.072203819446812e-7
IndexByteString/ExMemory 880/ExMemory 1,1.0447118677952965e-6,1.009119702771387e-6,1.0862852835600022e-6,1.3319023631833822e-7,1.0213136559505072e-7,1.7597657127627678e-7
IndexByteString/ExMemory 890/ExMemory 1,1.035096335974076e-6,1.0066146565533955e-6,1.0709691680189934e-6,1.0413392184300958e-7,8.203218162443633e-8,1.280740068490224e-7
IndexByteString/ExMemory 900/ExMemory 1,8.560500307595634e-7,8.248596196045884e-7,9.188065057738118e-7,1.4360265255784198e-7,1.0139567434372666e-7,2.0012064799756226e-7
IndexByteString/ExMemory 910/ExMemory 1,8.952499950965553e-7,8.687312398238207e-7,9.205498572453661e-7,9.429286661774015e-8,8.128763136206859e-8,1.0020368105813886e-7
IndexByteString/ExMemory 920/ExMemory 1,8.377534329561379e-7,8.046218385584519e-7,9.204475968574743e-7,1.5603963125001384e-7,9.775023611980947e-8,2.254120391464878e-7
IndexByteString/ExMemory 930/ExMemory 1,9.982433606256907e-7,9.710095952503652e-7,1.040569955926735e-6,1.0712966743463568e-7,6.935431012585167e-8,1.7097054861891557e-7
IndexByteString/ExMemory 940/ExMemory 1,8.973828479929318e-7,8.538777154128044e-7,9.363993268557302e-7,1.4524707519538484e-7,1.224169763353979e-7,1.82081362999519e-7
IndexByteString/ExMemory 950/ExMemory 1,7.800245994061423e-7,7.719452471836661e-7,8.028268972330139e-7,3.960050088806156e-8,2.0968907446288538e-8,6.568744986090855e-8
IndexByteString/ExMemory 960/ExMemory 1,8.627959547689197e-7,8.299227466777897e-7,8.988554225363147e-7,1.1329246873012227e-7,9.469268875766932e-8,1.4246689473499994e-7
IndexByteString/ExMemory 970/ExMemory 1,8.281549181481862e-7,8.053132418225136e-7,8.610314046573692e-7,9.462020041129995e-8,7.640685072383614e-8,1.1772522806743983e-7
IndexByteString/ExMemory 980/ExMemory 1,9.349025962925819e-7,8.993346397954504e-7,9.808108750546916e-7,1.315231629433731e-7,9.812378300890272e-8,1.7949772983859164e-7
IndexByteString/ExMemory 990/ExMemory 1,8.655363958059306e-7,8.327165501895842e-7,9.039649069721278e-7,1.2057781062226975e-7,1.0459332935771795e-7,1.4812088312119517e-7
IndexByteString/ExMemory 1000/ExMemory 1,9.74300755425695e-7,9.438610310727092e-7,1.0077082322293883e-6,1.0371732043832974e-7,8.448247840477542e-8,1.3167032059263638e-7
IndexByteString/ExMemory 1010/ExMemory 1,8.613279691921912e-7,8.316107599523953e-7,8.969217515830029e-7,1.1568886987875969e-7,9.205771399050308e-8,1.5668773976030438e-7
IndexByteString/ExMemory 1020/ExMemory 1,9.32917066139709e-7,8.987043327432159e-7,9.683414460889146e-7,1.1463154230614865e-7,8.655929537981912e-8,1.589714788188279e-7
IndexByteString/ExMemory 1030/ExMemory 1,1.0503122179949008e-6,1.0055872245758545e-6,1.1111818851902295e-6,1.6734744139210217e-7,1.1196684063684278e-7,2.3406461195755734e-7
IndexByteString/ExMemory 1040/ExMemory 1,8.871658684239459e-7,8.55018366804796e-7,9.19920115194808e-7,1.1381110198427053e-7,7.66124730289191e-8,1.657395656908603e-7
IndexByteString/ExMemory 1050/ExMemory 1,9.564839415619652e-7,9.255595648478443e-7,9.943064286415052e-7,1.1500818690652664e-7,8.03494285817014e-8,1.548789949406969e-7
IndexByteString/ExMemory 1060/ExMemory 1,9.40678732717635e-7,9.037986208689393e-7,1.0046705923934129e-6,1.6606360011114092e-7,1.2396194667577048e-7,2.1303202280806612e-7
IndexByteString/ExMemory 1070/ExMemory 1,9.026718540248432e-7,8.750386219875304e-7,9.366319796507926e-7,9.627541438093173e-8,8.137512374880212e-8,1.2096498622472867e-7
IndexByteString/ExMemory 1080/ExMemory 1,8.93950401528966e-7,8.561054708481651e-7,9.482519191283267e-7,1.4020773434613697e-7,9.497311065797852e-8,2.2314189123043524e-7
IndexByteString/ExMemory 1090/ExMemory 1,9.572517993992798e-7,9.127877953580909e-7,1.0372473910155925e-6,1.6258521601341204e-7,1.0636397573775633e-7,2.4506551589282656e-7
IndexByteString/ExMemory 1100/ExMemory 1,8.25112536286382e-7,7.984053356298695e-7,8.875726770358835e-7,1.3781865666958446e-7,5.913679709590594e-8,2.4560823671700915e-7
IndexByteString/ExMemory 1110/ExMemory 1,9.025175453839801e-7,8.76885373378857e-7,9.28548472385492e-7,8.475212686017805e-8,7.246475301273291e-8,1.0479010021358546e-7
IndexByteString/ExMemory 1120/ExMemory 1,8.982268995600018e-7,8.322026613631834e-7,1.1070346979992104e-6,3.352577767754149e-7,9.589218239181899e-8,6.784144858381649e-7
IndexByteString/ExMemory 1130/ExMemory 1,1.1354397101813947e-6,1.0864409598601847e-6,1.2064754464165457e-6,1.8806537123950845e-7,1.6188485693757757e-7,2.3757387904131138e-7
IndexByteString/ExMemory 1140/ExMemory 1,8.135347321421503e-7,7.956243350002919e-7,8.35493769812308e-7,7.16901933924674e-8,6.030342565514272e-8,9.058773082543231e-8
IndexByteString/ExMemory 1150/ExMemory 1,8.449919525279426e-7,8.116147553709853e-7,8.890017900367421e-7,1.2979685827300978e-7,9.029483739931294e-8,1.891201973672244e-7
IndexByteString/ExMemory 1160/ExMemory 1,9.598958752401619e-7,9.460729016033727e-7,9.81206532872854e-7,5.71713270686359e-8,3.620005822213038e-8,9.33629657832743e-8
IndexByteString/ExMemory 1170/ExMemory 1,9.654005280795069e-7,9.390814307443422e-7,9.969622012785056e-7,9.656489292352812e-8,8.060756363196413e-8,1.303089785617715e-7
IndexByteString/ExMemory 1180/ExMemory 1,1.0339176285162797e-6,1.0035797866241144e-6,1.078037024953208e-6,1.209142895680002e-7,8.511494809560092e-8,1.532499429689126e-7
IndexByteString/ExMemory 1190/ExMemory 1,9.208865375867251e-7,8.892835556939929e-7,9.64946866313745e-7,1.210394945988671e-7,9.082383114341965e-8,1.8156915526024254e-7
IndexByteString/ExMemory 1200/ExMemory 1,8.606867407700092e-7,8.277911570368439e-7,9.024044565109183e-7,1.1301699882943421e-7,1.0009108888358321e-7,1.2734364930417472e-7
IndexByteString/ExMemory 1210/ExMemory 1,9.964825760915626e-7,9.45940734885283e-7,1.0680022999740127e-6,2.0297329496492859e-7,1.504582489008779e-7,3.1179146642252697e-7
IndexByteString/ExMemory 1220/ExMemory 1,9.640708282976536e-7,9.260582015100979e-7,9.85481880449261e-7,9.013707753814725e-8,6.82432270633035e-8,1.1669150173747171e-7
IndexByteString/ExMemory 1230/ExMemory 1,9.241462756698094e-7,8.885170020063614e-7,9.842507133921348e-7,1.54238755249793e-7,1.0075747859615688e-7,2.451538406679745e-7
IndexByteString/ExMemory 1240/ExMemory 1,9.513210626163794e-7,9.21952188946818e-7,9.938265013314455e-7,1.2048568079476788e-7,9.72105530297012e-8,1.7507702004283876e-7
IndexByteString/ExMemory 1250/ExMemory 1,8.309145881440418e-7,7.987822085330606e-7,8.804686422820013e-7,1.3269811704212942e-7,8.963345043688892e-8,1.8763579920940366e-7
IndexByteString/ExMemory 1260/ExMemory 1,9.823570335027829e-7,9.569791277764553e-7,1.0131251580767243e-6,1.0406286916671129e-7,7.8958499842199e-8,1.46535147749944e-7
IndexByteString/ExMemory 1270/ExMemory 1,9.52541600907388e-7,9.122300496308099e-7,9.949610635309276e-7,1.2985683623560993e-7,1.0751859008789463e-7,1.7390737681922672e-7
IndexByteString/ExMemory 1280/ExMemory 1,9.75768480060853e-7,9.321495020167211e-7,1.0317074539858238e-6,1.5779927804430517e-7,1.2470757135532501e-7,1.8193721853734197e-7
IndexByteString/ExMemory 1290/ExMemory 1,9.277397574323479e-7,8.818356164848408e-7,9.819155746611e-7,1.561162846399589e-7,1.285155439224538e-7,1.9240280006703535e-7
IndexByteString/ExMemory 1300/ExMemory 1,8.350534239950117e-7,8.113756042418478e-7,8.60602134961598e-7,7.705733223129416e-8,6.187387083447918e-8,9.97803725578326e-8
IndexByteString/ExMemory 1310/ExMemory 1,8.785681938984741e-7,8.434222324531346e-7,9.181485515676642e-7,1.1917506232206553e-7,8.802782779201298e-8,1.8822516163922764e-7
IndexByteString/ExMemory 1320/ExMemory 1,8.411453170781916e-7,8.132766992820434e-7,8.733751678183921e-7,9.440962825366193e-8,8.237101539568296e-8,1.0453616827904229e-7
IndexByteString/ExMemory 1330/ExMemory 1,8.521723159989392e-7,8.254357987444563e-7,8.907695695280898e-7,1.0844932537859766e-7,8.396775773880791e-8,1.6018058956818582e-7
IndexByteString/ExMemory 1340/ExMemory 1,8.60890472051328e-7,8.321491454409091e-7,8.920426266064698e-7,1.0679716613427466e-7,9.605053083690282e-8,1.2934259533086484e-7
